Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree
'bosch','lightgbm-na','hessian',4,2,317.782187988281,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,2,384.694618896484,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,2,399.477172119141,0.722696705652,499,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,2,357.732194091797,0.716449743720,246,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,2,424.569215087891,0.710958298994,398,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,1,1468.968249267578,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,1,1277.980338867188,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,1,815.423417236328,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,1,688.375651855469,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,1,664.754197021484,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,1,703.576108154297,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,1,725.946889160156,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,1,731.946581787109,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,1,378.265789306641,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,1,381.390881835937,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,1,1407.970975830078,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,1,1186.855472900391,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,1,897.566125976562,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,1,806.113337158203,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,1,596.094905029297,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,1,538.530861816406,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,1,564.637868652344,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,1,602.984204833984,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,1,642.240234375000,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,1,679.038334716797,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,1,603.456554931641,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,1,618.895356933594,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,1,601.940306152344,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,1,564.908413085937,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,1,702.078746093750,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,1,715.392352783203,0.725658549543,323,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,1,647.458268066406,0.722189345482,507,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,1,789.901350830078,0.710232920294,240,750,0.04,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,8,483.174859863281,0.832627419018,2000,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,8,407.904053955078,0.838077460824,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,8,326.219316650391,0.840367513851,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,8,217.182632812500,0.840050395844,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,8,209.203231689453,0.842055849058,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,8,218.490138916016,0.843890933445,350,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,8,228.973152099609,0.845205890821,297,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,8,228.374199218750,0.844958918736,250,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,8,230.641529052734,0.844370291735,190,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,8,247.028159912109,0.844859478672,146,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,8,481.127712158203,0.827285494734,1997,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,8,387.271841064453,0.831867457377,1114,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,8,319.939786132813,0.835613108714,789,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,8,226.028469970703,0.837960960363,499,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,8,219.130957031250,0.839808319424,400,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,8,223.122923828125,0.842206195454,323,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,8,207.909903076172,0.842442576917,247,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,8,211.594269775391,0.843894182777,203,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,8,219.392478027344,0.844493806467,174,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,8,216.329973876953,0.844150774457,148,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,8,202.224914062500,0.843892272822,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,8,203.613077880859,0.843955323821,199,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,8,205.980068847656,0.844397698793,200,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,8,207.431097900391,0.844644171321,200,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,8,185.185323730469,0.835836248487,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,8,187.521385253906,0.836303098976,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,8,167.388146728516,0.835833525196,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,8,133.844270996094,0.835642495545,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,7,508.405003906250,0.832627419018,2000,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,7,437.047805175781,0.838077460824,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,7,344.353478027344,0.840367513851,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,7,229.376886962891,0.840050395844,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,7,223.578791992187,0.842055849058,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,7,231.738785156250,0.843890933445,350,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,7,245.445209228516,0.845205890821,297,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,7,244.767633056641,0.844958918736,250,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,7,247.642608886719,0.844373935096,190,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,7,266.254558837891,0.844859478672,146,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,7,512.719279541016,0.827285494734,1997,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,7,414.748747802734,0.831867457377,1114,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,7,338.144509033203,0.835613108714,789,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,7,241.719038818359,0.837960960363,499,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,7,232.248983154297,0.839808319424,400,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,7,238.400872070312,0.842204159506,323,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,7,222.196402832031,0.842442568892,247,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,7,224.700773925781,0.843894484117,203,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,7,233.855815673828,0.844493806467,174,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,7,231.607049316406,0.844151080612,148,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,7,214.062603759766,0.843892573359,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,7,216.067011962891,0.843955323821,199,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,7,216.301379882813,0.844397698793,200,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,7,220.488153076172,0.844644171321,200,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,7,195.021352050781,0.835836248487,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,7,200.581906738281,0.836163305485,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,7,178.525030029297,0.835698870929,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,7,140.363079101563,0.835242882710,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,6,536.038412841797,0.832627419018,2000,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,6,453.519835937500,0.838077460824,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,6,361.446333984375,0.840367513851,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,6,235.896500976562,0.840050395844,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,6,231.462141113281,0.842055849058,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,6,239.404628173828,0.843890933445,350,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,6,252.220292968750,0.845205890821,297,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,6,250.434098876953,0.844958918736,250,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,6,254.236540039063,0.844370281303,190,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,6,273.165368164062,0.844857831134,146,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,6,539.968318115234,0.827285494734,1997,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,6,430.957353027344,0.831867457377,1114,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,6,352.978430664063,0.835613108714,789,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,6,250.018462158203,0.837960960363,499,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,6,240.711526855469,0.839808319424,400,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,6,243.374711914062,0.842206195454,323,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,6,228.605923583984,0.842442567688,247,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,6,230.574047851563,0.843894484117,203,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,6,239.873366943359,0.844495394218,174,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,6,236.337638671875,0.844150774457,148,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,6,219.797090087891,0.843892573359,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,6,221.836549804688,0.843955323821,199,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,6,222.626364013672,0.844397698793,200,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,6,226.565836181641,0.844644171321,200,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,6,200.965194824219,0.835836248487,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,6,208.253961669922,0.836057138044,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,6,185.256331054688,0.835968386909,399,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,6,151.329920898438,0.835754626782,399,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,5,573.022933837891,0.832627419018,2000,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,5,489.075416259766,0.838077460824,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,5,386.419698730469,0.840367513851,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,5,255.376606933594,0.840050395844,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,5,247.693431152344,0.842055849058,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,5,257.798199951172,0.843893386294,350,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,5,271.384164062500,0.845205890821,297,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,5,272.606118164062,0.844958918736,250,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,5,274.697339111328,0.844372791530,190,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,5,295.596198242187,0.844859478672,146,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,5,576.266661865234,0.827285494734,1997,2000,0.25,7,3,1,1,1
